Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2013-04-23,0.07075000000000001,0.8420000000000001,0.0865,0.005775000000000002,0.07075000000000001,0.8420000000000001,0.0865,0.005775000000000002
2013-04-24,0.07875,0.78525,0.136,0.24915,0.07875,0.78525,0.136,0.24915
2013-04-25,0.08766666666666667,0.8210000000000001,0.09166666666666667,0.1655,0.08766666666666667,0.8210000000000001,0.09166666666666667,0.1655
2013-04-26,0.08299999999999999,0.8305,0.0865,0.25025,0.08299999999999999,0.8305,0.0865,0.25025
2013-04-29,0.047,0.863,0.09,0.17225000000000001,0.047,0.863,0.09,0.17225000000000001
2013-04-30,0.023999999999999997,0.8290000000000001,0.14666666666666667,0.9604333333333334,0.023999999999999997,0.8290000000000001,0.14666666666666667,0.9604333333333334
2013-05-02,0.106,0.725,0.168,0.9784,0.106,0.725,0.168,0.9784
2013-05-03,0.012,0.828,0.16,0.9931,0.012,0.828,0.16,0.9931
2013-05-06,0.041,0.8666666666666667,0.09266666666666667,0.9241666666666667,0.041,0.8666666666666667,0.09266666666666667,0.9241666666666667
2013-05-07,0.027999999999999997,0.855,0.11649999999999999,0.9618,0.027999999999999997,0.855,0.11649999999999999,0.9618
2013-05-08,0.025500000000000002,0.855,0.119,0.97395,0.025500000000000002,0.855,0.119,0.97395
2013-05-09,0.056,0.829,0.115,0.9775,0.056,0.829,0.115,0.9775
2013-05-12,0.077,0.7,0.223,0.9631000000000001,0.077,0.7,0.223,0.9631000000000001
2013-05-14,0.109,0.781,0.111,0.0377,0.109,0.781,0.111,0.0377
2013-05-15,0.046,0.8745,0.0795,0.38079999999999997,0.046,0.8745,0.0795,0.38079999999999997
2013-05-16,0.0635,0.838,0.0985,0.82265,0.0635,0.838,0.0985,0.82265
2013-05-20,0.016,0.828,0.156,0.9958,0.016,0.828,0.156,0.9958
2013-05-22,0.073,0.798,0.128,0.8595,0.073,0.798,0.128,0.8595
2013-05-23,0.114,0.756,0.13,0.5951,0.114,0.756,0.13,0.5951
2013-05-28,0.0415,0.8075,0.1505,0.98505,0.0415,0.8075,0.1505,0.98505
2013-05-29,0.065,0.855,0.08,0.5589,0.065,0.855,0.08,0.5589
2013-05-30,0.022,0.902,0.076,0.9637,0.022,0.902,0.076,0.9637
