Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2019-04-01,0.04983333333333334,0.7571666666666667,0.19300000000000003,0.9778000000000001,0.05655555555555557,0.7733333333333333,0.17,0.975411111111111
2019-04-02,0.060500000000000005,0.748625,0.19075,0.987725,0.07638461538461538,0.7707692307692308,0.15269230769230768,0.5858
2019-04-03,0.0412,0.7798,0.179,0.98712,0.05500000000000001,0.7886249999999999,0.15625,0.939875
2019-04-04,0.0634,0.7368,0.1998,0.9940599999999999,0.08439999999999999,0.7569000000000001,0.1587,0.7470399999999999
2019-04-09,0.061625,0.7458750000000001,0.192875,0.9926625,0.05811111111111111,0.7567777777777779,0.1854444444444444,0.9922333333333335
2019-04-10,0.058,0.7748333333333334,0.16716666666666669,0.957,0.05627272727272728,0.7903636363636365,0.15336363636363637,0.8913181818181818
2019-04-11,0.05228571428571428,0.7619999999999999,0.186,0.9923428571428571,0.06875,0.7666666666666666,0.16475,0.7296416666666667
2019-04-12,0.071,0.637,0.291,0.9985,0.0685,0.7235,0.2075,0.98335
2019-04-15,0.043666666666666666,0.8046666666666665,0.15166666666666667,0.9895999999999999,0.0364,0.8151999999999999,0.1484,0.98476
2019-04-16,0.07,0.7683333333333334,0.16183333333333336,0.9809000000000001,0.07425,0.7772499999999999,0.14875,0.73875
2019-04-17,0.069,0.74675,0.18475,0.9836,0.0767222222222222,0.7855555555555556,0.13772222222222222,0.46935555555555564
2019-04-18,0.0578,0.7724,0.1696,0.9136200000000001,0.07490909090909093,0.7824545454545455,0.14245454545454544,0.6958636363636365
2019-04-22,0.057249999999999995,0.76825,0.1745,0.98185,0.07250000000000001,0.7826666666666666,0.145,0.6434166666666666
2019-04-23,0.0264,0.7886,0.18460000000000001,0.9963200000000001,0.05570000000000001,0.7713000000000001,0.1726,0.8219199999999999
2019-04-24,0.043250000000000004,0.78125,0.17575000000000002,0.98605,0.06160000000000001,0.787,0.1516,0.8147
2019-04-25,0.04733333333333334,0.7673333333333335,0.18516666666666667,0.9881000000000001,0.04614285714285715,0.7755714285714286,0.178,0.9781714285714286
2019-04-26,0.076,0.769,0.15533333333333335,0.9677000000000001,0.07842857142857143,0.772,0.14971428571428572,0.9526999999999999
2019-04-29,0.07457142857142858,0.758,0.16742857142857143,0.8186785714285715,0.07277777777777777,0.7676111111111111,0.1596111111111111,0.8521000000000001
2019-04-30,0.07111538461538462,0.7698461538461541,0.15896153846153843,0.9221884615384615,0.06682051282051282,0.7758205128205127,0.1573076923076923,0.9336307692307693
2019-05-02,0.0796875,0.7604374999999999,0.1599375,0.8248999999999999,0.07944,0.7798,0.14079999999999998,0.6824439999999998
2019-05-03,0.0615,0.7366666666666667,0.2016666666666667,0.9961000000000001,0.071625,0.744625,0.18375,0.823725
2019-05-04,0.021,0.831,0.148,0.9892,0.021,0.831,0.148,0.9892
2019-05-06,0.0665,0.8029999999999999,0.12975,0.87,0.081,0.7919,0.1266,0.31660999999999995
2019-05-07,0.06614285714285714,0.7518571428571429,0.18185714285714288,0.9849857142857142,0.0526,0.7754999999999999,0.17200000000000001,0.9787100000000001
2019-05-08,0.123,0.6987142857142857,0.17814285714285719,0.032657142857142905,0.123,0.6987142857142857,0.17814285714285719,0.032657142857142905
2019-05-09,0.062,0.7496666666666667,0.18799999999999997,0.9950333333333333,0.06,0.7608,0.179,0.9906
2019-05-12,0.1022,0.7626,0.135,0.37028,0.1022,0.7626,0.135,0.37028
2019-05-13,0.07363636363636362,0.7472727272727273,0.179,0.7760909090909092,0.07252380952380952,0.7784761904761905,0.14885714285714285,0.6700666666666668
2019-05-14,0.0977,0.7481,0.1543,0.64874,0.10085714285714288,0.7565,0.14278571428571427,0.5053500000000001
2019-05-15,0.12875,0.70575,0.16575,0.49224999999999997,0.10275000000000001,0.752625,0.145,0.4536625
2019-05-16,0.06733333333333333,0.7440000000000001,0.18866666666666668,0.9823666666666667,0.07236363636363635,0.752090909090909,0.17554545454545456,0.7928545454545456
2019-05-17,0.0,0.0,0.0,0.0,0.098,0.768,0.1335,0.02174999999999999
2019-05-20,0.07633333333333334,0.7336666666666667,0.18999999999999997,0.9862000000000001,0.08581818181818181,0.7766363636363637,0.1376363636363636,0.4578999999999999
